title,description,skill,link,img url
Yazýlým Uzmaný,Agito Bilgisayar Yazýlým ve Danýþmanlýk Hizmetleri Anonim Þirketi,oracle,https://www.kariyer.net//is-ilani/agito-bilgisayar-yazilim-ve-danismanlik-hizmetleri-yazilim-uzmani-3157739,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/7517_255141.jpg
Yazýlým Uzmaný / Yazýlým Destek Uzmaný,TCM Biliþim ve Danýþmanlýk Hizmetleri A.Þ.,sql,https://www.kariyer.net//is-ilani/tcm-bilisim-ve-danismanlik-hizmetleri-a-s-yazilim-uzmani-yazilim-destek-uzmani-3445199,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/26637_logo.gif
Sharepoint Portal Uzmaný,Türkiye Noterler Birliði,"javascript, html5, sharepoint",https://www.kariyer.net//is-ilani/turkiye-noterler-birligi-sharepoint-portal-uzmani-1845437,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/tnb yeni logo.gif
.Net Developer,Omuz Omuza Engelsiz Ýnsan Kaynaklarý,"javascript, microsoft, ajax, mvc, wpf, microsoft sql server, redis, xml, html, json, css, sql",https://www.kariyer.net//is-ilani/omuz-omuza-engelsiz-insan-kaynaklari--net-developer-2496842,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/omuzomuza.gif
Yazýlým Uzmaný (.Net),KAYAPORT TEKNOLOJÝ HÝZM. SAN. VE TÝC. A.Þ.,"mvc, git, xml, web services, linq, json, sql",https://www.kariyer.net//is-ilani/kayaport-teknoloji-hizm-san-ve-tic-a-s-yazilim-uzmani-net-3489856,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/158474_215212.jpg
ASP.NET Web Yazýlým Uzmaný,TUS-DATA YAYINCILIK.EÐT.DANÞ.SAÐ.VE BÝLGHÝZ.SAN.TÝC.A.Þ.,"mvc, css, bootstrap, seo",https://www.kariyer.net//is-ilani/tus-data-yayincilik-egt-dans-sag-ve-bilghiz-san-ti-asp-net-web-yazilim-uzmani-3479600,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/14409_logo.gif
Back-End Developer (.Net),Ultimate Solutions,"mvc, sql, engineering",https://www.kariyer.net//is-ilani/ultimate-solutions-back-end-developer-net-3478441,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/ultimate solutions.gif
Kýdemli .Net Yazýlým Geliþtirme Uzmaný,MBIS Danýþmanlýk,"javascript, html5, bootstrap, git, ajax, mvc, sap, design, xml, json, restful, typescript",https://www.kariyer.net//is-ilani/mbis-danismanlik-kidemli-net-yazilim-gelistirme-uzmani-3474803,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/69260.gif
ASP.NET Yazýlým Uzmaný,Vizyoneks Bilgi Teknolojileri A.Þ.,"javascript, mvc, oracle",https://www.kariyer.net//is-ilani/vizyoneks-bilgi-teknolojileri-a-s-asp-net-yazilim-uzmani-2989793,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/22573_logo.gif
Yazýlým Geliþtirme Uzmaný (.Net),Argedan Biliþim A.Þ.,"javascript, css, restful, microsoft, ajax, microsoft sql server, redis, xml, json, elasticsearch, sql",https://www.kariyer.net//is-ilani/argedan-bilisim-a-s-yazilim-gelistirme-uzmani-net-3474799,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/argedanlogo.jpg
Yazýlým Geliþtirme Uzmaný,Atýlým Üniversitesi,"bootstrap, mvc, git, erp, oracle",https://www.kariyer.net//is-ilani/atilim-universitesi-yazilim-gelistirme-uzmani-3471335,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/logo-02.jpg.jpg
Wincc Oa Engineer,Siemens,"manufacturing, software development, agile development, engineering",https://www.kariyer.net//is-ilani/siemens-wincc-oa-engineer-3418624,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/simko_logo.gif
Yazýlým Geliþtirme Uzmaný,POLÝSAN HOLDÝNG A.Þ,"html5, crm, dynamics, ajax, mvc, linq, json, css, sql",https://www.kariyer.net//is-ilani/polisan-holding-a-s-yazilim-gelistirme-uzmani-2555362,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/5654_252047.jpg
Yazýlým Geliþtirme Uzmaný,Biggplus,"javascript, engineering, restful, microsoft, agile development, software development, design, html, web services, css, sql",https://www.kariyer.net//is-ilani/biggplus-yazilim-gelistirme-uzmani-3337171,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/2059_logo.gif
Yazýlým Geliþtirme Uzmaný,SYK GÜMRÜK MÜÞAVÝRLÝÐÝ ANONÝM ÞÝRKETÝ,"asp, python, html, css, sql",https://www.kariyer.net//is-ilani/syk-gumruk-musavirligi-anonim-sirketi-yazilim-gelistirme-uzmani-3307037,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/89610.gif
Yazýlým Geliþtirme Uzmaný,Ekstrem Yazýlým Sanayi ve Ticaret Ltd.Þti.,"javascript, html5, restful, erp, xml, sql, wpf",https://www.kariyer.net//is-ilani/ekstrem-yazilim-sanayi-ve-ticaret-ltd-sti-yazilim-gelistirme-uzmani-3489788,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/248405_202469.jpg
Yazýlým Geliþtirme Uzmaný,ÝZMÝR DOÐALGAZ DAÐITIM TÝCARET VE TAAHHÜT A.Þ.,"linq, git, sql, microsoft",https://www.kariyer.net//is-ilani/izmir-dogalgaz-dagitim-ticaret-ve-taahhut-a-s-yazilim-gelistirme-uzmani-3346448,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/23707_1493891.jpg
Yazýlým Uzmaný,Bizim Toptan Satýþ Maðazalarý A.Þ.,azure,https://www.kariyer.net//is-ilani/bizim-toptan-satis-magazalari-a-s-yazilim-uzmani-3424178,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/ulker_6.gif
Mid/Senior Java Software Developer,Finartz Bilgi Teknolojileri A.Þ.,"apache, apache solr, java, git, software development, restful",https://www.kariyer.net//is-ilani/finartz-bilgi-teknolojileri-a-s-mid-senior-java-software-developer-1568645,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/d1ca1oud.zzs.jpg
Yazýlým Geliþtirme Uzmaný,DÝA Yazýlým Sanayi ve Ticaret A.Þ.,"python, erp, postgresql",https://www.kariyer.net//is-ilani/dia-yazilim-sanayi-ve-ticaret-a-s-yazilim-gelistirme-uzmani-3482060,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/fx35cupp.ged.jpg
Yazýlým Geliþtirme Uzmaný,Gelecek Varlýk Yönetimi A.Þ.,"javascript, sql",https://www.kariyer.net//is-ilani/gelecek-varlik-yonetimi-a-s-yazilim-gelistirme-uzmani-3462340,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/gelecek.png
Yazýlým Geliþtirme Uzmaný,Logo Yazýlým San Ve Tic A.Þ.,"java, xml, git, sql",https://www.kariyer.net//is-ilani/logo-yazilim-san-ve-tic-a-s-yazilim-gelistirme-uzmani-3397778,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/3066.gif
Yazýlým Geliþtirme Uzmaný,CODEIDENT Bilgi Teknolojileri,"mvc, git, android, mqtt, python, oracle, sql, xamarin",https://www.kariyer.net//is-ilani/codeident-bilgi-teknolojileri-yazilim-gelistirme-uzmani-3472174,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/66047.gif
Software Developer (Remote),EnginSoft Turkey,"engineering, management, coding, visual basic, software development, design, building, oracle, sql",https://www.kariyer.net//is-ilani/enginsoft-turkey-software-developer-remote-3476285,
Yazýlým Geliþtirme Uzmaný,ACADEMÝC KOLEJÝ EÐÝTÝM SAN. VE LTD. ÞTÝ.,"javascript, html5, affiliate marketing, bootstrap, marketing, laravel, seo, google adwords, ajax, mvc, email marketing, php, analytics, css",https://www.kariyer.net//is-ilani/academic-koleji-egitim-san-ve-ltd-sti-yazilim-gelistirme-uzmani-3259709,
.Net Yazýlým Geliþtirme Uzmaný,EBG Biliþim Teknolojileri ve Hizmetleri A.Þ.,"java, mvc, html",https://www.kariyer.net//is-ilani/ebg-bilisim-teknolojileri-ve-hizmetleri-a-s--net-yazilim-gelistirme-uzmani-3366799,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/31064_logo.gif
Yazýlým Geliþtirme Uzmaný,NAR Sistem Teknoloji A.Þ.,"git, sql",https://www.kariyer.net//is-ilani/nar-sistem-teknoloji-a-s-yazilim-gelistirme-uzmani-3426970,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/ppzqriht.dqc.png
Yazýlým Geliþtirme Uzmaný,Esit Elektronik Anonim Þirketi,"java, microsoft, mvc, android",https://www.kariyer.net//is-ilani/esit-elektronik-anonim-sirketi-yazilim-gelistirme-uzmani-3490402,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/34963_logo.gif
Yazýlým Geliþtirme Uzmaný,Sektöründe Öncü Firma,"java, git, mvc, android, design, swift, restful, sql, azure",https://www.kariyer.net//is-ilani/sektorunde-oncu-firma-yazilim-gelistirme-uzmani-3485075,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/34963_logo.gif
Yazýlým Geliþtirme Uzmaný,QMAD Yazýlým ve Kurumsal Çözümler Ltd.Þti,"javascript, html5, bootstrap, restful, laravel, ajax, mvc, mysql, css",https://www.kariyer.net//is-ilani/qmad-yazilim-ve-kurumsal-cozumler-ltd-sti-yazilim-gelistirme-uzmani-3485092,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/146484_185819.jpg
Yazýlým Geliþtirme Uzmaný,ESGAZ ESKÝÞEHÝR ÞEHÝRÝÇÝ DOÐALGAZ DAÐITIM TÝC.ve TAAHHÜT AÞ,"microsoft, git, xml, html, linq, sql",https://www.kariyer.net//is-ilani/esgaz-eskisehir-sehirici-dogalgaz-dagitim-tic-ve-t-yazilim-gelistirme-uzmani-3111213,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/jvxjoze1.05v.jpg
Yazýlým Geliþtirme Uzmaný (C#),ASÝS OTOMASYON VE AKARYAKIT SÝSTEMLERÝ A.Þ.,"mvc, sql",https://www.kariyer.net//is-ilani/asis-otomasyon-ve-akaryakit-sistemleri-a-s-yazilim-gelistirme-uzmani-c-3486791,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/asis.jpg
Yazýlým Geliþtirme Uzmaný,Banksoft Biliþim Bilgisayar Hizmetleri A.Þ.,"java, microsoft, android, linux, sql",https://www.kariyer.net//is-ilani/banksoft-bilisim-bilgisayar-hizmetleri-a-s-yazilim-gelistirme-uzmani-3394272,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/banksoft_logo.gif
Yazýlým Geliþtirme Uzmaný,BÝHL VE WÝEDEMANN OTOMASYON SANAYÝ VE TÝC LTD.ÞTÝ.,"javascript, oracle, git, mvc, php, html, postgresql, mysql, linux, css, sql",https://www.kariyer.net//is-ilani/bihl-ve-wiedemann-otomasyon-sanayi-ve-tic-ltd-sti-yazilim-gelistirme-uzmani-3463301,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/b00vrbql.g5r.jpg
Software Development Specialist,Gürok,"health, javascript, apache, scrum, agile development, css, sql, azure, insurance, coding, iis, microsoft, git, software development, design, html, postgresql, programming, engineering, mvc, php",https://www.kariyer.net//is-ilani/gurok-software-development-specialist-3445684,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1320_235281.jpg
Yazýlým Geliþtirme Uzmaný,Uyumsoft Bilgi Sistemleri ve Teknolojileri A.Þ,"microsoft, erp",https://www.kariyer.net//is-ilani/uyumsoft-bilgi-sistemleri-ve-teknolojileri-a-s-yazilim-gelistirme-uzmani-3448095,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/2668_logo2.gif
Yazýlým Geliþtirme Uzmaný,KAREL ELEKTRONÝK SANAYÝ VE TÝCARET A.Þ.,"oracle, erp, sql",https://www.kariyer.net//is-ilani/karel-elektronik-sanayi-ve-ticaret-a-s-yazilim-gelistirme-uzmani-3302069,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1109a.gif
Yazýlým Geliþtirme Uzmaný,DIGITURK,"redis, elasticsearch",https://www.kariyer.net//is-ilani/digiturk-yazilim-gelistirme-uzmani-3392820,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/2280_252417.jpg
Software Development Specialist,Deha Maðazacýlýk Ev Tekstili Ürünleri San. Tic. A.þ,"engineering, mathematics, coding, git, erp, software development, installation, sales, decoration, postgresql, sql",https://www.kariyer.net//is-ilani/deha-magazacilik-ev-tekstili-urunleri-san-tic-a-software-development-specialist-3428665,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/41837_logo.gif
Yazýlým Geliþtirme Uzmaný,Tekobel Teknoloji Hizmetleri Ým. Ýth. Ýhr. San. Tic. Ltd. Þti.,"mysql, linux, postgresql",https://www.kariyer.net//is-ilani/tekobel-teknoloji-hizmetleri-im-ith-ihr-san-ti-yazilim-gelistirme-uzmani-3470631,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/47108_logo.gif
Backend Yazýlým Geliþtirme Mühendisi,NETAÞ TELEKOMÜNÝKASYON ANONÝM ÞÝRKETÝ,"dns, postgresql, javascript",https://www.kariyer.net//is-ilani/netas-telekomunikasyon-anonim-sirketi-backend-yazilim-gelistirme-muhendisi-3487886,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1netas-2020.png
Yazýlým Geliþtirme Uzmaný,YÖRE SÜT ÜRÜNLERÝ GIDA VE ÝNÞAAT PAZARLAMA SANAYÝ,"git, erp, sql, restful",https://www.kariyer.net//is-ilani/yore-sut-urunleri-gida-ve-insaat-pazarlama-sanayi-yazilim-gelistirme-uzmani-3475766,
Yazýlým Geliþtirme Uzmaný,DURMAZLAR MAKÝNA SANAYÝÝ VE TÝCARETA.Þ.,"oracle, php, erp",https://www.kariyer.net//is-ilani/durmazlar-makina-sanayii-ve-ticareta-s-yazilim-gelistirme-uzmani-3439942,
Yazýlým Geliþtirme Uzmaný,TEK SÝSTEM BÝLÝÞÝM SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,"git, erp, sql, xamarin",https://www.kariyer.net//is-ilani/tek-sistem-bilisim-sanayi-ve-ticaret-anonim-sirket-yazilim-gelistirme-uzmani-3487095,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/255774_205499.jpg
Yazýlým Geliþtirme Uzmaný,Yeþilýrmak Elektrik Daðýtým A.Þ.,"javascript, bootstrap, wordpress, html, ubuntu, css",https://www.kariyer.net//is-ilani/yesilirmak-elektrik-dagitim-a-s-yazilim-gelistirme-uzmani-3407349,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1590.gif
.Net Developer,BURGAN BANK A.Þ.,"javascript, redis, elasticsearch, sql",https://www.kariyer.net//is-ilani/burgan-bank-a-s--net-developer-3421540,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/17959_logo.gif
Full-Stack Developer (Cloud),Siemens,"html5, java, agile development, software development, design, german, python, web services, manufacturing, css, typescript",https://www.kariyer.net//is-ilani/siemens-full-stack-developer-cloud-3486623,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/simko_logo.gif
Yazýlým Geliþtirme Uzmaný,COÝNO YAZILIM VE BÝLÝÞÝM HÝZMETLERÝ A.Þ,"javascript, seo, design, xml, json, css, typescript",https://www.kariyer.net//is-ilani/coino-yazilim-ve-bilisim-hizmetleri-a-s-yazilim-gelistirme-uzmani-3486192,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/csyl1ibs.klz.png
Yazýlým Geliþtirme Uzmaný,Logo Yazýlým San Ve Tic A.Þ.,"mvc, git, restful",https://www.kariyer.net//is-ilani/logo-yazilim-san-ve-tic-a-s-yazilim-gelistirme-uzmani-3485867,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/3066.gif
Yazýlým Geliþtirme Uzmaný,B.E.K E-BÝLGÝ TEKNOLOJÝ DANIÞMANLIK SAN.TÝC.LTD.ÞT,"javascript, git, ajax, redis, html, sql",https://www.kariyer.net//is-ilani/b-e-k-e-bilgi-teknoloji-danismanlik-san-tic-ltd-st-yazilim-gelistirme-uzmani-3436011,
Yazýlým Uzmaný (Engelli),ALBARAKA TEKNOLOJÝ BÝLÝÞÝM SÝSTEMLERÝ VE PAZARLAMA TÝCARET ANONÝM ÞÝRKETÝ,sql,https://www.kariyer.net//is-ilani/albaraka-teknoloji-bilisim-sistemleri-ve-pazarlama-yazilim-uzmani-engelli-3485807,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/295850_248625.jpg
Yazýlým Geliþtirme Uzmaný,CGE KURUMSAL YÖNETÝM DEÐER. VE YAZILIM HÝZM. A.Þ.,"word, excel, java, php, python, powerpoint, mysql",https://www.kariyer.net//is-ilani/cge-kurumsal-yonetim-deger-ve-yazilim-hizm-a-s-yazilim-gelistirme-uzmani-3427764,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/9015_188798.jpg
Yazýlým Uzmaný (.Net),KAYAPORT TEKNOLOJÝ HÝZM. SAN. VE TÝC. A.Þ.,"mvc, git, xml, web services, linq, json, sql",https://www.kariyer.net//is-ilani/kayaport-teknoloji-hizm-san-ve-tic-a-s-yazilim-uzmani-net-3489856,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/158474_215212.jpg
Yazýlým Geliþtirme Uzmaný,Tron Elektronik Sistemler A.Þ.,"microsoft, linux, html",https://www.kariyer.net//is-ilani/tron-elektronik-sistemler-a-s-yazilim-gelistirme-uzmani-3263277,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/qj4mepmz.dei.jpg
Yazýlým Geliþtirme Uzmaný,GENERAL TEKSTÝL SAN. VE TÝC.A.Þ.,"microsoft, mvc, erp",https://www.kariyer.net//is-ilani/general-tekstil-san-ve-tic-a-s-yazilim-gelistirme-uzmani-3422951,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/genert_logo.gif
Yazýlým Geliþtirme Uzmaný,SECURÝTAS TEKNOLOJÝ HÝZMETLERÝ TÝCARET A.Þ,"management, design",https://www.kariyer.net//is-ilani/securitas-teknoloji-hizmetleri-ticaret-a-s-yazilim-gelistirme-uzmani-3471834,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yhhcxx34.fn2.jpg
Software Developer in Test - Java,Siemens,manufacturing,https://www.kariyer.net//is-ilani/siemens-software-developer-in-test-java-3483536,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/simko_logo.gif
Software Developer,SmartMessage,"programming, engineering, mathematics, coding, scrum, git, mvc, statistics, software development, c programming, industrial engineering, redis, design, xml, web services, cassandra, elasticsearch, sql",https://www.kariyer.net//is-ilani/smartmessage-software-developer-2902359,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/smart2409.19.png
Train & Work Kampý Baþlýyor!,ARCHÝTECHT BÝLÝÞÝM SÝSTEMLERÝ VE PAZARLAMA TÝCARET ANONÝM ÞÝRKETÝ,"javascript, youtube",https://www.kariyer.net//is-ilani/architecht-bilisim-sistemleri-ve-pazarlama-ticaret-train-work-kampi-basliyor-3440580,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/220062_186903.jpg
Yazýlým Geliþtirme Uzmaný,ARENTECH BÝLÝÞÝM,"sql, typescript",https://www.kariyer.net//is-ilani/arentech-bilisim-yazilim-gelistirme-uzmani-2809273,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/228459_192847.jpg
Yazýlým Geliþtirme Uzmaný,Vista Turizm ve Seyahat A.Þ.,"javascript, microsoft, mvc, design, xml, json, restful, sql",https://www.kariyer.net//is-ilani/vista-turizm-ve-seyahat-a-s-yazilim-gelistirme-uzmani-2806792,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/24755_logo.gif
Yazýlým Geliþtirme Uzmaný,Mesa Mesken Ýnþaat A.Þ.,sharepoint,https://www.kariyer.net//is-ilani/mesa-mesken-insaat-a-s-yazilim-gelistirme-uzmani-3365865,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/alxn44c0.boj.jpg
Yazýlým Geliþtirme Uzmaný,Türk Polis Teþkilatýný Güçlendirme Vakfý,"asp, javascript, programming, microsoft, iis, visual basic, android, html, linq, css, wpf",https://www.kariyer.net//is-ilani/turk-polis-teskilatini-guclendirme-vakfi-yazilim-gelistirme-uzmani-3377344,
Yazýlým Geliþtirme Uzmaný,AVES ENERJÝ YAÐVE GIDA SANAYÝ ANONÝM ÞÝRKETÝ,"java, erp, sql",https://www.kariyer.net//is-ilani/aves-enerji-yagve-gida-sanayi-anonim-sirketi-yazilim-gelistirme-uzmani-3432169,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/23000_logo.gif
Yazýlým Uzmaný ( Entegrasyon ),Barsan Global Lojistik A.Þ.,sql,https://www.kariyer.net//is-ilani/barsan-global-lojistik-a-s-yazilim-uzmani-entegrasyon-3033124,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/yddmzmz3.rhe.png
Full Stack - Software Developer For Digitalization,BOSCH SAN.TÝC.A.Þ.,"programming, bootstrap, engineering, troubleshooting, java, technical support, software development, energy, design, building, mysql, manufacturing, oracle, azure",https://www.kariyer.net//is-ilani/bosch-san-tic-a-s-full-stack-software-developer-for-digitalization-3480595,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/boschisitma_logo.gif
Yazýlým Geliþtirme Uzmaný,Pratik Aday Servisi,"restful, redis, python, golang, elasticsearch",https://www.kariyer.net//is-ilani/pratik-aday-servisi-yazilim-gelistirme-uzmani-3479622,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg
Backend Developer (.Net),Index Grup,"javascript, bootstrap, redis, html, css, sql",https://www.kariyer.net//is-ilani/index-grup-backend-developer-net-3467242,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/neotech_5.gif
Full Stack Yazýlým Geliþtirme Uzmaný,Bilmed Bilgisayar ve Yazýlým A.Þ,"javascript, html5, bootstrap, scrum, mvc, sql",https://www.kariyer.net//is-ilani/bilmed-bilgisayar-ve-yazilim-a-s-full-stack-yazilim-gelistirme-uzmani-3459189,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/bilmed_logo.gif
Java Yazýlým Uzmaný - Ankara,AssisTT AÞ.,"scrum, ajax, j2ee, xml, postgresql, json, sql",https://www.kariyer.net//is-ilani/assistt-as-java-yazilim-uzmani-ankara-3474456,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/14035_8.gif
Software Development Engineer - C/ C++,Siemens,"manufacturing, design, software development",https://www.kariyer.net//is-ilani/siemens-software-development-engineer-c-c-3368470,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1017_247932.jpg
Yazýlým Geliþtirme Uzmaný,SUBAÞI GÜMRÜK MÜÞAVÝRLÝÐÝ LTD. ÞTÝ.,"mvc, xml, html, linq, azure",https://www.kariyer.net//is-ilani/subasi-gumruk-musavirligi-ltd-sti-yazilim-gelistirme-uzmani-3323676,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/subasi.png
